작업순번,구분,주소시작,주소끝,슬롯,문자열,바이트,길이,색상,빨강색보존,메모
849,문자,0x9DBA,0x9DBB,714,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
850,문자,0x9DBC,0x9DBD,715,있,F0 DE,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
851,문자,0x9DBE,0x9DBF,716,었,00 7E,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
852,문자,0x9DC0,0x9DC1,717,어,00 70,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
853,문자,0x9DC2,0x9DC3,718,!,A0 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
854,제어,0x9DC4,0x9DC6,,,19 00 7D,3,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9DC4→0x9DC7. 제어토큰 기존 바이트 유지.
855,제어,0x9DC7,0x9DC8,,,15 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9DC7→0x9DC9. 제어토큰 기존 바이트 유지.
856,제어,0x9DC9,0x9DCA,,,17 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9DC9→0x9DCB. 제어토큰 기존 바이트 유지.
857,제어,0x9DCB,0x9DCF,,,14 00 00 40 80,5,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9DCB→0x9DD0. 제어토큰 기존 바이트 유지.
858,제어,0x9DD0,0x9DD2,,,1A 00 04,3,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9DD0→0x9DD3. 제어토큰 기존 바이트 유지.
859,제어,0x9DD3,0x9DD4,,,16 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9DD3→0x9DD5. 제어토큰 기존 바이트 유지.
860,문자,0x9DD5,0x9DD6,719,그,50 21,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
861,문자,0x9DD7,0x9DD8,720,래,30 31,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
862,문자,0x9DD9,0x9DDA,721,도,20 2E,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
863,문자,0x9DDB,0x9DDC,722,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
864,문자,0x9DDD,0x9DDE,723,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
865,문자,0x9DDF,0x9DE0,724,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
866,문자,0x9DE1,0x9DE2,725,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
867,문자,0x9DE3,0x9DE4,726,넌,60 25,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
868,문자,0x9DE5,0x9DE6,727,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
869,문자,0x9DE7,0x9DE8,728,항,A0 E3,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
870,문자,0x9DE9,0x9DEA,729,상,20 3D,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
871,문자,0x9DEB,0x9DEC,730,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
872,문자,0x9DED,0x9DEE,731,싸,00 46,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
873,문자,0x9DEF,0x9DF0,732,워,F0 D7,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
874,문자,0x9DF1,0x9DF2,733,왔,F0 C1,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
875,문자,0x9DF3,0x9DF4,734,잖,30 DF,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
876,문자,0x9DF5,0x9DF6,735,아,00 56,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
877,문자,0x9DF7,0x9DF8,736,？,90 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
878,제어,0x9DF9,0x9DFD,,,12 00 23 21 00,5,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9DF9→0x9DFE. 제어토큰 기존 바이트 유지.
879,문자,0x9DFE,0x9DFF,737,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
880,문자,0x9E00,0x9E01,738,온,C0 9F,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
881,문자,0x9E02,0x9E03,739,갖,00 1A,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
882,문자,0x9E04,0x9E05,740,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
883,문자,0x9E06,0x9E07,741,고,80 20,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
884,문자,0x9E08,0x9E09,742,민,60 39,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
885,문자,0x9E0A,0x9E0B,743,과,B0 20,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
886,문자,0x9E0C,0x9E0D,744,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
887,문자,0x9E0E,0x9E0F,745,괴,E0 20,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
888,문자,0x9E10,0x9E11,746,로,D0 31,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
889,문자,0x9E12,0x9E13,747,움,F0 D5,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
890,문자,0x9E14,0x9E15,748,으,30 DE,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
891,문자,0x9E16,0x9E17,749,로,D0 31,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
892,문자,0x9E18,0x9E19,750,부,00 3C,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
893,문자,0x9E1A,0x9E1B,751,터,50 E2,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
894,문자,0x9E1C,0x9E1D,752,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
895,문자,0x9E1E,0x9E1F,753,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
896,문자,0x9E20,0x9E21,754,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
897,제어,0x9E22,0x9E23,,,15 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9E22→0x9E24. 제어토큰 기존 바이트 유지.
898,문자,0x9E24,0x9E25,755,난,C0 24,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
899,제어,0x9E26,0x9E2A,,,12 00 23 21 00,5,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9E26→0x9E2B. 제어토큰 기존 바이트 유지.
900,문자,0x9E2B,0x9E2C,756,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
901,문자,0x9E2D,0x9E2E,757,도,20 2E,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
902,문자,0x9E2F,0x9E30,758,망,00 35,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
903,문자,0x9E31,0x9E32,759,치,A0 E1,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
904,문자,0x9E33,0x9E34,760,기,B0 21,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
905,문자,0x9E35,0x9E36,761,만,D0 34,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
906,문자,0x9E37,0x9E38,762,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
907,문자,0x9E39,0x9E3A,763,하,50 E3,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
908,문자,0x9E3B,0x9E3C,764,다,C0 27,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
909,문자,0x9E3D,0x9E3E,765,가,A0 17,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
910,문자,0x9E3F,0x9E40,766,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
911,문자,0x9E41,0x9E42,767,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
912,문자,0x9E43,0x9E44,768,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
913,제어,0x9E45,0x9E48,,,12 00 23 00,4,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9E45→0x9E49. 제어토큰 기존 바이트 유지.
914,문자,0x9E49,0x9E4A,769,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
915,문자,0x9E4B,0x9E4C,770,결,40 20,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
916,문자,0x9E4D,0x9E4E,771,국,10 21,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
917,문자,0x9E4F,0x9E50,772,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
918,문자,0x9E51,0x9E52,773,이,90 DE,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
919,문자,0x9E53,0x9E54,774,런,50 31,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
920,문자,0x9E55,0x9E56,775,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
921,문자,0x9E57,0x9E58,776,곳,90 20,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
922,문자,0x9E59,0x9E5A,777,에,40 9F,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
923,문자,0x9E5B,0x9E5C,778,서,50 3D,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
924,문자,0x9E5D,0x9E5E,779,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
925,문자,0x9E5F,0x9E60,780,죽,F0 F7,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
926,문자,0x9E61,0x9E62,781,게,00 20,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
927,문자,0x9E63,0x9E64,782,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
928,문자,0x9E65,0x9E66,783,되,80 2E,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
929,문자,0x9E67,0x9E68,784,는,E0 25,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
930,문자,0x9E69,0x9E6A,785,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
931,문자,0x9E6B,0x9E6C,786,운,F0 D1,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
932,문자,0x9E6D,0x9E6E,787,명,90 35,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
933,문자,0x9E6F,0x9E70,788,인,A0 DE,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
934,문자,0x9E71,0x9E72,789,가,A0 17,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
935,문자,0x9E73,0x9E74,790,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
936,문자,0x9E75,0x9E76,791,봐,E0 3B,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
937,문자,0x9E77,0x9E78,792,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
938,문자,0x9E79,0x9E7A,793,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
939,문자,0x9E7B,0x9E7C,794,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
940,문자,0x9E7D,0x9E7E,795,。,30 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
941,제어,0x9E7F,0x9E81,,,19 00 7E,3,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9E7F→0x9E82. 제어토큰 기존 바이트 유지.
942,제어,0x9E82,0x9E83,,,15 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9E82→0x9E84. 제어토큰 기존 바이트 유지.
943,제어,0x9E84,0x9E85,,,17 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9E84→0x9E86. 제어토큰 기존 바이트 유지.
944,제어,0x9E86,0x9E8A,,,14 00 00 40 80,5,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9E86→0x9E8B. 제어토큰 기존 바이트 유지.
945,제어,0x9E8B,0x9E8D,,,1A 00 04,3,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9E8B→0x9E8E. 제어토큰 기존 바이트 유지.
946,제어,0x9E8E,0x9E8F,,,16 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9E8E→0x9E90. 제어토큰 기존 바이트 유지.
947,제어,0x9E90,0x9E94,,,12 00 23 21 00,5,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9E90→0x9E95. 제어토큰 기존 바이트 유지.
948,문자,0x9E95,0x9E96,796,바,80 39,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
949,문자,0x9E97,0x9E98,797,보,B0 3B,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
950,문자,0x9E99,0x9E9A,798,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
951,문자,0x9E9B,0x9E9C,799,같,00 1C,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
952,문자,0x9E9D,0x9E9E,800,은,40 DE,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
953,문자,0x9E9F,0x9EA0,801,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
954,문자,0x9EA1,0x9EA2,802,소,D0 3D,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
955,문자,0x9EA3,0x9EA4,803,리,70 34,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
956,문자,0x9EA5,0x9EA6,804,하,50 E3,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
957,문자,0x9EA7,0x9EA8,805,지,10 E0,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
958,문자,0x9EA9,0x9EAA,806,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
959,문자,0x9EAB,0x9EAC,807,마,B0 34,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
960,문자,0x9EAD,0x9EAE,808,！,A0 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
961,문자,0x9EAF,0x9EB0,809,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
962,제어,0x9EB1,0x9EB4,,,12 00 21 00,4,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9EB1→0x9EB5. 제어토큰 기존 바이트 유지.
963,문자,0x9EB5,0x9EB6,810,내,00 25,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
964,제어,0x9EB7,0x9EBA,,,12 00 23 00,4,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9EB7→0x9EBB. 제어토큰 기존 바이트 유지.
965,제어,0x9EBB,0x9EBF,,,14 00 00 47 80,5,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9EBB→0x9EC0. 제어토큰 기존 바이트 유지.
966,문자,0x9EC0,0x9EC1,811,가,A0 17,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
967,문자,0x9EC2,0x9EC3,812,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
968,문자,0x9EC4,0x9EC5,813,꼭,20 24,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
969,제어,0x9EC6,0x9ECA,,,12 00 23 21 00,5,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9EC6→0x9ECB. 제어토큰 기존 바이트 유지.
970,문자,0x9ECB,0x9ECC,814,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
971,문자,0x9ECD,0x9ECE,815,도,20 2E,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
972,문자,0x9ECF,0x9ED0,816,와,E0 9F,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
973,문자,0x9ED1,0x9ED2,817,줄,F0 F9,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
974,문자,0x9ED3,0x9ED4,818,게,00 20,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
975,문자,0x9ED5,0x9ED6,819,！,A0 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
976,제어,0x9ED7,0x9EDB,,,12 00 23 21 00,5,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9ED7→0x9EDC. 제어토큰 기존 바이트 유지.
977,제어,0x9EDC,0x9EDD,,,10 11,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9EDC→0x9EDE. 제어토큰 기존 바이트 유지.
978,제어,0x9EDE,0x9EE2,,,12 00 23 21 00,5,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9EDE→0x9EE3. 제어토큰 기존 바이트 유지.
979,제어,0x9EE3,0x9EE5,,,19 00 7D,3,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9EE3→0x9EE6. 제어토큰 기존 바이트 유지.
980,제어,0x9EE6,0x9EE7,,,15 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9EE6→0x9EE8. 제어토큰 기존 바이트 유지.
981,제어,0x9EE8,0x9EE9,,,17 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9EE8→0x9EEA. 제어토큰 기존 바이트 유지.
982,제어,0x9EEA,0x9EEC,,,1A 00 04,3,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9EEA→0x9EED. 제어토큰 기존 바이트 유지.
983,제어,0x9EED,0x9EEE,,,16 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9EED→0x9EEF. 제어토큰 기존 바이트 유지.
984,제어,0x9EEF,0x9EF0,,,10 11,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9EEF→0x9EF1. 제어토큰 기존 바이트 유지.
985,제어,0x9EF1,0x9EF5,,,12 00 23 21 00,5,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9EF1→0x9EF6. 제어토큰 기존 바이트 유지.
986,문자,0x9EF6,0x9EF7,820,우,F0 CD,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
987,문자,0x9EF8,0x9EF9,821,는,E0 25,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
988,문자,0x9EFA,0x9EFB,822,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
989,문자,0x9EFC,0x9EFD,823,거,90 1D,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
990,문자,0x9EFE,0x9EFF,824,야,00 6C,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
991,제어,0x9F00,0x9F04,,,12 00 23 21 00,5,fce4d6,N,행 추가/삭제 반영 재계산: HL=0x9F00→0x9F05. 제어토큰 기존 바이트 유지.
992,문자,0x9F05,0x9F06,825,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
993,문자,0x9F07,0x9F08,826,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
994,문자,0x9F09,0x9F0A,827,？,90 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
995,문자,0x9F0B,0x9F0C,828,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
996,문자,0x9F0D,0x9F0E,829,나,B0 24,2,e9ae2b,N,"행 추가/삭제 반영 재계산: 주황색 대화체 발화용 문자행, 패치 KANJI1 발화체 토큰."
